,PUMA_GEOID,PUMA_NAME,CBSA_GEOID,CBSA_NAME,CBSA_POP
1516,0609904,Stanislaus County (Central)--Modesto City (East) PUMA,33700,"Modesto, CA",527367
1515,0609901,"Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities PUMA",33700,"Modesto, CA",527367
2263,2300900,Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities PUMA,38860,"Portland-South Portland, ME",520893
2260,2300700,Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick PUMA,38860,"Portland-South Portland, ME",520893
2261,2301000,"Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities PUMA",38860,"Portland-South Portland, ME",520893
2262,2300800,South Maine--York (West) & Cumberland (West) Counties PUMA,38860,"Portland-South Portland, ME",520893
2654,0609702,"Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities PUMA",42220,"Santa Rosa, CA",495078
2655,0609701,"Sonoma County (North)--Windsor Town, Healdsburg & Sonoma Cities PUMA",42220,"Santa Rosa, CA",495078
2656,0609703,Sonoma County (Central)--Santa Rosa City PUMA,42220,"Santa Rosa, CA",495078
872,0500100,Benton County PUMA,22220,"Fayetteville-Springdale-Rogers, AR-MO",493095
873,0500200,Washington County PUMA,22220,"Fayetteville-Springdale-Rogers, AR-MO",493095
1250,2101901,Bluegrass Area Development District (Central)--Lexington-Fayette County (Central) PUMA,30460,"Lexington-Fayette, KY",489799
1251,2102300,Bluegrass Area Development District (Northeast) PUMA,30460,"Lexington-Fayette, KY",489799
1249,2101902,Bluegrass Area Development District (Central)--Lexington-Fayette County (Outer) PUMA,30460,"Lexington-Fayette, KY",489799
1197,2201200,Acadiana Regional Development District 3--Lafayette Parish (North) PUMA,29180,"Lafayette, LA",480148
1198,2201100,Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA,29180,"Lafayette, LA",480148
1196,2201201,Acadiana Regional Development District 4--Lafayette Parish (South) PUMA,29180,"Lafayette, LA",480148
1214,2601900,Eaton & Clinton Counties PUMA,29620,"Lansing-East Lansing, MI",468737
1213,2601801,Ingham County (South & East) PUMA,29620,"Lansing-East Lansing, MI",468737
1218,2601802,Ingham County (Northwest) PUMA,29620,"Lansing-East Lansing, MI",468737
2144,1203302,Escambia County (South) PUMA,37860,"Pensacola-Ferry Pass-Brent, FL",467348
2142,1203301,Escambia County (North) PUMA,37860,"Pensacola-Ferry Pass-Brent, FL",467348
2143,1211300,Santa Rosa County PUMA,37860,"Pensacola-Ferry Pass-Brent, FL",467348
3021,0610702,Tulare County (West Central)--Tulare & Porterville Cities PUMA,47300,"Visalia-Porterville, CA",454033
3019,0610701,Tulare County (Northwest)--Visalia City PUMA,47300,"Visalia-Porterville, CA",454033
3020,0610703,"Tulare County (Outside Visalia, Tulare & Porterville Cities) PUMA",47300,"Visalia-Porterville, CA",454033
2865,2901300,"Laclede, Polk, Benton, Dallas & Hickory Counties PUMA",44180,"Springfield, MO",448471
2866,2902602,Greene County--Springfield City (North) PUMA,44180,"Springfield, MO",448471
2867,2902603,Greene County--Springfield City (South) PUMA,44180,"Springfield, MO",448471
2864,2902601,"Christian, Greene (Outside Springfield City) & Webster Counties PUMA",44180,"Springfield, MO",448471
2820,2200200,Coordinating & Development Corporation 3--Bossier & Webster Parishes PUMA,43340,"Shreveport-Bossier City, LA",445727
2819,2200100,Coordinating & Development Corporation 1--Shreveport City (North) PUMA,43340,"Shreveport-Bossier City, LA",445727
2818,2200101,Coordinating & Development Corporation 2--Shreveport City (South) PUMA,43340,"Shreveport-Bossier City, LA",445727
638,4806602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central) PUMA,18580,"Corpus Christi, TX",442422
640,4806601,Coastal Bend COG--Nueces County--Corpus Christi City (Outer) PUMA,18580,"Corpus Christi, TX",442422
639,4806603,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central) PUMA,18580,"Corpus Christi, TX",442422
3193,4203603,York County (South) PUMA,49620,"York-Hanover, PA",439660
3191,4203601,York County (Central)--York City & Shiloh PUMA,49620,"York-Hanover, PA",439660
3192,4203602,York County (North)--Weigelstown PUMA,49620,"York-Hanover, PA",439660
2305,1208500,Martin County PUMA,38940,"Port St. Lucie, FL",439592
2304,1211101,St. Lucie County (North) PUMA,38940,"Port St. Lucie, FL",439592
2306,1211102,St. Lucie County (South) PUMA,38940,"Port St. Lucie, FL",439592
2376,3200102,Washoe County (South) PUMA,39900,"Reno, NV",438948
2377,3200103,Washoe County (North)--Sparks City PUMA,39900,"Reno, NV",438948
2375,3200101,Washoe County (South Central)--Reno City PUMA,39900,"Reno, NV",438948
76,3702202,Buncombe County (Northwest) PUMA,11700,"Asheville, NC",437252
75,3702201,Buncombe County (Southeast)--Asheville City PUMA,11700,"Asheville, NC",437252
2653,0608301,Santa Barbara County (Northwest)--Santa Maria City & Orcutt PUMA,42200,"Santa Maria-Santa Barbara, CA",435850
2652,0608302,"Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities PUMA",42200,"Santa Maria-Santa Barbara, CA",435850
1072,0100200,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest) PUMA,26620,"Huntsville, AL",435243
1074,0100302,Huntsville City (Central & South) PUMA,26620,"Huntsville, AL",435243
1073,0100301,Huntsville (North) & Madison (East) Cities PUMA,26620,"Huntsville, AL",435243
2542,0605301,"Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUMA",41500,"Salinas, CA",428441
2543,0605303,Monterey (South & East) & San Benito Counties PUMA,41500,"Salinas, CA",428441
2541,0605302,Monterey County (Northeast)--Salinas City PUMA,41500,"Salinas, CA",428441
2983,0609503,Solano County (Northeast)--Vacaville & Dixon Cities PUMA,46700,"Vallejo-Fairfield, CA",425753
2984,0609502,Solano County (Central)--Fairfield & Suisun City Cities PUMA,46700,"Vallejo-Fairfield, CA",425753
2982,0609501,Solano County (Southwest)--Vallejo & Benicia Cities PUMA,46700,"Vallejo-Fairfield, CA",425753
893,1800900,"Huntington, Whitley, Adams & Wells Counties PUMA",23060,"Fort Wayne, IN",424579
892,1801003,Allen County (Outside Fort Wayne City) PUMA,23060,"Fort Wayne, IN",424579
890,1801002,Allen County (Central)--Fort Wayne City (North) PUMA,23060,"Fort Wayne, IN",424579
891,1801001,Allen County (Central)--Fort Wayne City (South) PUMA,23060,"Fort Wayne, IN",424579
1179,4803502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities PUMA",28660,"Killeen-Temple, TX",422388
1180,4803501,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities PUMA,28660,"Killeen-Temple, TX",422388
1178,4803400,"Central Texas COG (West), Burnet & Llano Counties PUMA",28660,"Killeen-Temple, TX",422388
362,4806702,Cameron County (West)--Harlingen & San Benito Cities PUMA,15180,"Brownsville-Harlingen, TX",417947
360,4806701,Cameron County (East)--Brownsville City (North) PUMA,15180,"Brownsville-Harlingen, TX",417947
361,4806703,Cameron County (South)--Brownsville City (Central) PUMA,15180,"Brownsville-Harlingen, TX",417947
877,2601702,"Genesee County (Central, Outside Flint City) PUMA",22420,"Flint, MI",415874
878,2601703,Genesee County (Central)--Flint City Area PUMA,22420,"Flint, MI",415874
1513,0102702,Mobile City (West) PUMA,33660,"Mobile, AL",414251
1511,0102703,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City PUMA",33660,"Mobile, AL",414251
1512,0102701,Mobile City (East) PUMA,33660,"Mobile, AL",414251
2369,4202702,Berks County (Southwest)--Reading City PUMA,39740,"Reading, PA",413965
2370,4202703,Berks County (East) PUMA,39740,"Reading, PA",413965
2371,4202701,Berks County (Northwest)--Wyomissing Borough PUMA,39740,"Reading, PA",413965
1545,3704800,Brunswick County PUMA,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",406656
1547,4501101,Horry County (West & North)--Conway City & Red Hill PUMA,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",406656
1548,4501102,"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East) PUMA",34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",406656
191,4804200,Orange & Hardin Counties PUMA,13140,"Beaumont-Port Arthur, TX",405695
192,4804302,Jefferson County (Outside Beaumont City)--Port Arthur City PUMA,13140,"Beaumont-Port Arthur, TX",405695
193,4804301,Jefferson County (North Central)--Beaumont City PUMA,13140,"Beaumont-Port Arthur, TX",405695
1380,3300900,Hillsborough County (Southeastern)--Greater Nashua City PUMA,31700,"Manchester-Nashua, NH",403972
1382,3300700,Outer Manchester City PUMA,31700,"Manchester-Nashua, NH",403972
1383,3300800,Manchester City PUMA,31700,"Manchester-Nashua, NH",403972
1381,3300600,Hillsborough County (Western) PUMA,31700,"Manchester-Nashua, NH",403972
410,3903300,Stark County (East) & Carroll County--Alliance City PUMA,15940,"Canton-Massillon, OH",403340
411,3903100,Stark County (West)--Massillon City PUMA,15940,"Canton-Massillon, OH",403340
409,3903200,Stark County (Central)--Canton & North Canton Cities PUMA,15940,"Canton-Massillon, OH",403340
2538,4101103,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville PUMA",41420,"Salem, OR",400523
2539,4101105,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities PUMA,41420,"Salem, OR",400523
2540,4101200,Yamhill & Polk Counties PUMA,41420,"Salem, OR",400523
2537,4101104,Marion County (West Central)--Salem City (South) & Four Corners PUMA,41420,"Salem, OR",400523
2544,1000300,Sussex County PUMA,41540,"Salisbury, MD-DE",385983
2545,2401400,"Wicomico, Worcester & Somerset Counties--Salisbury City PUMA",41540,"Salisbury, MD-DE",385983
704,1700105,Rock Island County PUMA,19340,"Davenport-Moline-Rock Island, IA-IL",383145
705,1900900,Scott County--Davenport City PUMA,19340,"Davenport-Moline-Rock Island, IA-IL",383145
976,2802000,South Region--Harrison County--Gulfport & Biloxi Cities PUMA,25060,"Gulfport-Biloxi-Pascagoula, MS",382571
975,2802100,South Region--Jackson County PUMA,25060,"Gulfport-Biloxi-Pascagoula, MS",382571
2147,1702501,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA",37900,"Peoria, IL",379947
2146,1701701,Peoria County--Peoria City PUMA,37900,"Peoria, IL",379947
2145,1701900,Tazewell County PUMA,37900,"Peoria, IL",379947
866,3705001,Cumberland County (Central)--Fayetteville City (Central & East) PUMA,22180,"Fayetteville, NC",375678
865,3705003,Cumberland County (West)--Fayetteville City (West) PUMA,22180,"Fayetteville, NC",375678
870,3705002,Cumberland County (East)--Hope Mills & Spring Lake Towns PUMA,22180,"Fayetteville, NC",375678
1521,0102100,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties PUMA",33860,"Montgomery, AL",374864
1522,0102000,Montgomery City & Pike Road Town (North) PUMA,33860,"Montgomery, AL",374864
2909,1207301,Leon County (Central)--Tallahassee City (Central) PUMA,45220,"Tallahassee, FL",374690
2908,1207300,Leon County (Outer) PUMA,45220,"Tallahassee, FL",374690
2945,3402303,Mercer County (South) PUMA,45940,"Trenton, NJ",370212
2947,3402302,Mercer County (North)--Princeton Borough PUMA,45940,"Trenton, NJ",370212
2946,3402301,Mercer County (West Central)--Trenton City PUMA,45940,"Trenton, NJ",370212
2657,1300401,Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City PUMA,42340,"Savannah, GA",367071
2658,1300402,Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City) PUMA,42340,"Savannah, GA",367071
1070,5400900,"Putnam, Boone & Lincoln Counties PUMA",26580,"Huntington-Ashland, WV-KY-OH",363700
1071,5400800,"Cabell, Wayne & Mason Counties--Huntington City PUMA",26580,"Huntington-Ashland, WV-KY-OH",363700
1000,3702000,Caldwell & Alexander Counties PUMA,25860,"Hickory-Lenoir-Morganton, NC",363074
1005,3702100,Burke & McDowell Counties PUMA,25860,"Hickory-Lenoir-Morganton, NC",363074
1001,3702800,Catawba County--Hickory City PUMA,25860,"Hickory-Lenoir-Morganton, NC",363074
856,4100705,Lane County (Outside Eugene & Springfield Cities) PUMA,21660,"Eugene, OR",357060
854,4100704,Lane County (East Central)--Eugene (Northeast) & Springfield Cities PUMA,21660,"Eugene, OR",357060
855,4100703,Lane County (West Central)--Eugene City (West & South) PUMA,21660,"Eugene, OR",357060
68,2602701,"Washtenaw County (West, Northeast & Southeast) PUMA",11460,"Ann Arbor, MI",354092
67,2602702,Washtenaw County (East Central)--Ann Arbor City Area PUMA,11460,"Ann Arbor, MI",354092
72,2602703,"Washtenaw County (East Central, Outside Ann Arbor City) PUMA",11460,"Ann Arbor, MI",354092
2483,1702801,Winnebago County (Southeast & West)--Rockford City PUMA,40420,"Rockford, IL",344290
2484,1702901,Winnebago (Northeast) & Boone Counties PUMA,40420,"Rockford, IL",344290
1553,1202101,Collier County (Northwest) PUMA,34940,"Naples-Immokalee-Marco Island, FL",341091
1551,1202102,Collier County (Southwest) PUMA,34940,"Naples-Immokalee-Marco Island, FL",341091
1552,1202103,Collier County (East) PUMA,34940,"Naples-Immokalee-Marco Island, FL",341091
2047,1208301,Marion County (North) PUMA,36100,"Ocala, FL",336811
2045,1208302,Marion County (Central)--Ocala City PUMA,36100,"Ocala, FL",336811
2046,1208303,Marion County (South Central) PUMA,36100,"Ocala, FL",336811
1135,2602102,Kalamazoo County (Central)--Kalamazoo & Portage Cities Area PUMA,28020,"Kalamazoo-Portage, MI",332103
1133,2602101,Kalamazoo County (Outer) PUMA,28020,"Kalamazoo-Portage, MI",332103
1134,2602300,Van Buren & Cass Counties PUMA,28020,"Kalamazoo-Portage, MI",332103
2829,4500400,"Cherokee, Newberry, Chester & Union Counties PUMA",43900,"Spartanburg, SC",319365
2830,4500301,Spartanburg County (Central)--Spartanburg City PUMA,43900,"Spartanburg, SC",319365
2828,4500302,Spartanburg County (Outside Spartanburg City)--Greer City (East) PUMA,43900,"Spartanburg, SC",319365
2827,1800401,St. Joseph County (North)--South Bend City PUMA,43780,"South Bend-Mishawaka, IN-MI",319198
2826,1800402,St. Joseph County (Outside South Bend City)--Mishawaka City PUMA,43780,"South Bend-Mishawaka, IN-MI",319198
886,0800103,Larimer County (North)--Fort Collins City PUMA,22660,"Fort Collins, CO",318227
887,0800102,Larimer County (South)--Loveland City PUMA,22660,"Fort Collins, CO",318227
1255,3100801,Lancaster County--Lincoln City (North) PUMA,30700,"Lincoln, NE",315078
1254,3100802,Lancaster County--Lincoln City (South) PUMA,30700,"Lincoln, NE",315078
1253,3100600,Southeast Nebraska PUMA,30700,"Lincoln, NE",315078
858,1803200,"Warrick, Gibson & Posey Counties PUMA",21780,"Evansville, IN-KY",314263
859,1803300,Vanderburgh County--Evansville City PUMA,21780,"Evansville, IN-KY",314263
940,5500200,Green Bay City PUMA,24580,"Green Bay, WI",312676
941,5500300,Outer Green Bay City PUMA,24580,"Green Bay, WI",312676
2439,5151045,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA,40220,"Roanoke, VA",312216
2440,5151044,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town) PUMA",40220,"Roanoke, VA",312216
612,1301700,River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties PUMA,17980,"Columbus, GA-AL",312016
613,1301800,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA,17980,"Columbus, GA-AL",312016
336,0800803,Boulder County (Central)--Boulder City PUMA,14500,"Boulder, CO",310032
337,0800804,"Broomfield, Jefferson (Northeast), Adams (Northwest) & Boulder (Southeast) Counties PUMA",14500,"Boulder, CO",310032
1181,4701000,Hawkins & Sullivan (Northwest) Counties--Kingsport City PUMA,28700,"Kingsport-Bristol-Bristol, TN-VA",308200
1182,4701100,Sullivan County (Southeast)--Bristol City PUMA,28700,"Kingsport-Bristol-Bristol, TN-VA",308200
1361,4800501,South Plains Association of Governments--Lubbock County--Lubbock City (Central) PUMA,31180,"Lubbock, TX",302553
1360,4800502,South Plains Association of Governments--Lubbock County--Lubbock City (Outer) PUMA,31180,"Lubbock, TX",302553
1359,4800400,South Plains Association of Governments (Outside Lubbock County) PUMA,31180,"Lubbock, TX",302553
2977,3600402,Oneida County (Central)--Greater Utica & Rome Cities PUMA,46540,"Utica-Rome, NY",297592
2976,3600401,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,46540,"Utica-Rome, NY",297592
889,0501400,Sebastian & Crawford Counties PUMA,22900,"Fort Smith, AR-OK",280384
852,4200101,"Erie City, Lawrence Park Township & Wesleyville Borough PUMA",21500,"Erie, PA",279858
853,4200102,Erie County (Outer) PUMA,21500,"Erie, PA",279858
809,2700400,"St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities PUMA",20260,"Duluth, MN-WI",279748
810,2700500,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities PUMA",20260,"Duluth, MN-WI",279748
2647,0607901,San Luis Obispo County (West)--Coastal Region PUMA,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",276517
2648,0607902,San Luis Obispo County (East)--Inland Region PUMA,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",276517
125,3400101,Atlantic County (East)--Atlantic City & Ventnor City PUMA,12100,"Atlantic City-Hammonton, NJ",275376
124,3400102,Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town PUMA,12100,"Atlantic City-Hammonton, NJ",275376
577,2100300,Pennyrile Area Development District (South) PUMA,17300,"Clarksville, TN-KY",274389
578,4700300,Montgomery & Stewart Counties--Clarksville City PUMA,17300,"Clarksville, TN-KY",274389
2044,0901101,New London County (South) PUMA,35980,"Norwich-New London, CT",273185
2043,0901100,New London County (North) PUMA,35980,"Norwich-New London, CT",273185
1173,5310702,Benton County (East Central)--Kennewick & Richland (South) Cities PUMA,28420,"Kennewick-Richland, WA",271373
1172,5310701,"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities PUMA",28420,"Kennewick-Richland, WA",271373
1162,5310703,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties PUMA",28420,"Kennewick-Richland, WA",271373
906,1200102,Alachua County (Outer) PUMA,23540,"Gainesville, FL",271210
905,1200101,Alachua County (Central)--Gainesville City (Central) PUMA,23540,"Gainesville, FL",271210
904,1202300,"Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA",23540,"Gainesville, FL",271210
938,0800300,"Weld County (South Central)--Greeley, Windsor & Evans Cities PUMA",24540,"Greeley, CO",270948
939,0800802,Boulder (Northeast) & Weld (Southwest) Counties--Longmont City & Erie Town PUMA,24540,"Greeley, CO",270948
2650,0608702,Santa Cruz County (South & Coastal)--Santa Cruz City PUMA,42100,"Santa Cruz-Watsonville, CA",269278
2649,0608701,Santa Cruz County (North)--Watsonville & Scotts Valley Cities PUMA,42100,"Santa Cruz-Watsonville, CA",269278
3134,3704600,Pender & New Hanover (North) Counties PUMA,48900,"Wilmington, NC",268257
3133,3704700,New Hanover County (South)--Wilmington City PUMA,48900,"Wilmington, NC",268257
1417,0604702,Merced County (Northeast)--Merced & Atwater Cities PUMA,32900,"Merced, CA",263885
1418,0604701,Merced County (West & South)--Los Banos & Livingston Cities PUMA,32900,"Merced, CA",263885
1220,4806302,South Texas Development Council--Webb County (North & East)--Laredo City (Outer) PUMA,29700,"Laredo, TX",263251
1221,4806301,South Texas Development Council (North)--Webb County--Laredo City (Central) PUMA,29700,"Laredo, TX",263251
420,1901000,Linn County--Cedar Rapids City PUMA,16300,"Cedar Rapids, IA",263003
2080,5311401,"Thurston County (Central)--Olympia, Lacey & Tumwater Cities PUMA",36500,"Olympia-Tumwater, WA",262723
2081,5311402,Thurston County (Outer) PUMA,36500,"Olympia-Tumwater, WA",262723
65,4800200,Panhandle Regional Planning Commission--Potter County--Amarillo City (North) PUMA,11100,"Amarillo, TX",259216
64,4800300,Panhandle Regional Planning Commission--Randall County--Amarillo City (South) PUMA,11100,"Amarillo, TX",259216
63,4800100,Panhandle Regional Planning Commission (Outside Potter & Randall Counties) PUMA,11100,"Amarillo, TX",259216
3024,4803801,Heart of Texas COG--McLennan County--Waco City (Central) PUMA,47380,"Waco, TX",258915
3023,4803802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities PUMA",47380,"Waco, TX",258915
977,2400200,Washington County--Hagerstown City PUMA,25180,"Hagerstown-Martinsburg, MD-WV",257994
1365,5151095,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUMA",31340,"Lynchburg, VA",256989
1370,5151096,Virginia's Region 2000 (South)--Campbell County & Lynchburg City PUMA,31340,"Lynchburg, VA",256989
340,5311801,Kitsap County (North)--Bainbridge Island City & Silverdale PUMA,14740,"Bremerton-Silverdale, WA",255441
341,5311802,Kitsap County (South)--Bremerton & Port Orchard Cities PUMA,14740,"Bremerton-Silverdale, WA",255441
642,1209100,Okaloosa County PUMA,18880,"Crestview-Fort Walton Beach-Destin, FL",251724
212,3602202,Broome (Outer West) & Tioga Counties PUMA,13780,"Binghamton, NY",248292
213,3602201,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,13780,"Binghamton, NY",248292
3185,5310902,Yakima County (Outer)--Sunnyside & Grandview Cities PUMA,49420,"Yakima, WA",247408
3190,5310901,Yakima County (Central)--Greater Yakima City PUMA,49420,"Yakima, WA",247408
2823,4600500,Southeast South Dakota (Outside Sioux Falls City) PUMA,43620,"Sioux Falls, SD",242731
2824,4600600,Sioux Falls City PUMA,43620,"Sioux Falls, SD",242731
599,4803602,Brazos Valley COG--Brazos County--College Station & Bryan Cities PUMA,17780,"College Station-Bryan, TX",239096
598,4803601,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,17780,"College Station-Bryan, TX",239096
424,1702100,Champaign County--Champaign & Urbana Cities PUMA,16580,"Champaign-Urbana, IL",236096
2967,0101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties PUMA",46220,"Tuscaloosa, AL",235570
2969,0101600,Tuscaloosa & Northport (Southeast) Cities PUMA,46220,"Tuscaloosa, AL",235570
2968,0101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West) PUMA,46220,"Tuscaloosa, AL",235570
2939,2000801,Shawnee County (Central)--Topeka City PUMA,45820,"Topeka, KS",234167
2940,2000802,"Shawnee (Outside Topeka City), Osage, Jackson, Brown & Wabaunsee Counties PUMA",45820,"Topeka, KS",234167
2941,2000400,Northeast Kansas PUMA,45820,"Topeka, KS",234167
1371,1301600,Middle Georgia Regional Commission (North & Outside Bibb County) PUMA,31420,"Macon, GA",231517
1372,1301400,Middle Georgia Regional Commission (Central)--Bibb County--Macon City PUMA,31420,"Macon, GA",231517
74,5501500,Outagamie County PUMA,11540,"Appleton, WI",230108
483,5151090,Thomas Jefferson Planning District Commission (North) PUMA,16820,"Charlottesville, VA",225070
482,5151089,Thomas Jefferson Planning District Commission (South & East) PUMA,16820,"Charlottesville, VA",225070
425,5401000,Kanawha & Clay Counties--Charleston City PUMA,16620,"Charleston, WV",223922
860,3800500,Cass County--Fargo City PUMA,22020,"Fargo, ND-MN",223379
554,0600701,Butte County (Northwest)--Chico City PUMA,17020,"Chico, CA",222564
555,0600702,Butte County (Southeast)--Oroville City & Paradise Town PUMA,17020,"Chico, CA",222564
575,5000300,"Southeast Vermont--Windsor, Windham & Orange Counties PUMA",17200,"Claremont-Lebanon, NH-VT",217555
2970,4801502,East Texas COG (Central)--Smith County (West)--Tyler City PUMA,46340,"Tyler, TX",217552
2971,4801501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,46340,"Tyler, TX",217552
1262,4801600,East Texas COG (Central)--Gregg County--Longview City PUMA,30980,"Longview, TX",216731
1261,4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",30980,"Longview, TX",216731
2309,0400500,Yavapai County PUMA,39140,"Prescott, AZ",215996
404,5000100,"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City PUMA",15540,"Burlington-South Burlington, VT",215081
180,2504800,"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA",12700,"Barnstable Town, MA",214766
177,2504700,Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA,12700,"Barnstable Town, MA",214766
1223,3501002,"Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park PUMA",29740,"Las Cruces, NM",213963
1222,3501001,Doña Ana County (Outer) PUMA,29740,"Las Cruces, NM",213963
2851,1701300,Sangamon County--Springfield City PUMA,44100,"Springfield, IL",211627
2446,2702500,Olmsted County--Rochester City PUMA,40340,"Rochester, MN",211250
1015,2202000,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA,26380,"Houma-Thibodaux, LA",210216
1014,2202100,South Central Planning & Development Commission 3--Terrebonne Parish PUMA,26380,"Houma-Thibodaux, LA",210216
1199,1801200,Tippecanoe County--Lafayette & West Lafayette Cities PUMA,29200,"Lafayette-West Lafayette, IN",209718
1200,1801100,"Montgomery, Clinton, White, Carroll & Benton Counties PUMA",29200,"Lafayette-West Lafayette, IN",209718
1406,4100901,Jackson County (Central)--Medford & Central Point Cities PUMA,32780,"Medford, OR",208363
1405,4100902,Jackson County (Outside Medford & Central Point Cities)--Ashland City PUMA,32780,"Medford, OR",208363
200,5310100,Whatcom County--Bellingham City PUMA,13380,"Bellingham, WA",207100
879,4500900,Florence & Darlington Counties--Florence City PUMA,22500,"Florence, SC",206252
1204,0400600,Mohave & La Paz Counties--Lake Havasu City PUMA,29420,"Lake Havasu City-Kingman, AZ",203362
3199,0400700,Yuma County--Yuma City PUMA,49740,"Yuma, AZ",202987
1203,2200900,Imperial Calcasieu Regional Planning & Development District 2 (South) PUMA,29340,"Lake Charles, LA",202593
839,1800500,Elkhart County--Elkhart & Goshen Cities PUMA,21140,"Elkhart-Goshen, IN",200685
1128,4701200,"Greene, Carter, Unicoi & Johnson Counties PUMA",27740,"Johnson City, TN",200327
1129,4701300,Washington County--Johnson City PUMA,27740,"Johnson City, TN",200327
82,1303600,Northeast Georgia Regional Commission (Central)--Clarke County--Athens City PUMA,12020,"Athens-Clarke County, GA",198225
83,1303700,Northeast Georgia Regional Commission (East) PUMA,12020,"Athens-Clarke County, GA",198225
1007,4501400,"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City PUMA",25940,"Hilton Head Island-Bluffton-Beaufort, SC",197969
2510,2601500,Saginaw County PUMA,40980,"Saginaw, MI",196479
703,0102600,Baldwin County PUMA,19300,"Daphne-Fairhope-Foley, AL",195121
2338,5530000,Racine County PUMA,39540,"Racine, WI",194895
2512,2701000,Sherburne & Benton Counties PUMA,41060,"St. Cloud, MN",191816
2513,2700900,Stearns County--St. Cloud City PUMA,41060,"St. Cloud, MN",191816
225,1702000,McLean County PUMA,14010,"Bloomington, IL",189502
907,1303400,Georgia Mountains Regional Commission (South Central)--Hall County PUMA,23580,"Gainesville, GA",187916
2942,0900500,Litchfield County PUMA,45860,"Torrington, CT",186304
3025,1301500,Middle Georgia Regional Commission (South)--Houston & Pulaski Counties PUMA,47580,"Warner Robins, GA",186246
1118,3704500,Onslow County (South)--Jacksonville City PUMA,27340,"Jacksonville, NC",183753
1185,3602702,Ulster County (East) PUMA,28740,"Kingston, NY",181300
224,5151040,New River Valley Planning District Commission PUMA,13980,"Blacksburg-Christiansburg-Radford, VA",180482
2374,0608900,Shasta County--Redding City PUMA,39820,"Redding, CA",178942
2373,0601500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",39820,"Redding, CA",178942
1518,2200400,North Delta Regional Planning & Development District 1--Ouachita Parish PUMA,33740,"Monroe, LA",178302
835,0602500,Imperial County--El Centro City PUMA,20940,"El Centro, CA",178206
